conversation_id_str,created_at,favorite_count,is_garbage,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.92e+18,Wed May 07 15:22:28 +0000 2025,0,,Chatgpt makin canggih aja ya #chatgptprompts #chatgpt #Ghibli https://t.co/8tkbGapTNY,1.92e+18,https://pbs.twimg.com/media/GqWyjfObgAAsZPy.jpg,,in,,0,0,0,https://x.com/undefined/status/1920137161455849966,1.72e+18,
1.91e+18,Mon Apr 21 06:22:44 +0000 2025,0,,eknologi AI emang bikin geleng-geleng yaa. Jangan sampai ketinggalan yaa buat ngasilin cuan dari Chat GPT salah satu AI yang lagi trend inii Jangan lupa follow Digital Marketing School untuk info bermanfaat lainyya! #ai #chatgpt #ghibli #digitalmarketing https://t.co/onuIzRacaQ,1.91e+18,https://pbs.twimg.com/amplify_video_thumb/1914202179277332481/img/weL1TWsjkDXw0ZrX.jpg,,in,,0,0,0,https://x.com/undefined/status/1914203129786355768,1.88e+18,
1.91e+18,Mon Apr 07 16:18:53 +0000 2025,0,,Gimana menurut kalian? Kreatif atau nyerempet garis merah? #Ghibli #Ghiblistudio #ChatGPT #ghiblistyle #japanese #eijiyamamori #japan,1.91e+18,,cettajapanese,in,,0,0,0,https://x.com/undefined/status/1909279723521458204,1.71e+18,
1.91e+18,Mon Apr 07 16:18:52 +0000 2025,0,,Para animator Ghibli bisa ngabisin bertahun-tahun buat bikin 5 detik animasi aja. Makanya munculnya AI bikin banyak seniman ngerasa karyanya dijiplak instan . Duh dilema zaman sekarang ya #Ghibli #Ghiblistudio #ChatGPT #ghiblistyle #japanese #eijiyamamori #japan,1.91e+18,,cettajapanese,in,,0,1,0,https://x.com/undefined/status/1909279721210470894,1.71e+18,
1.91e+18,Mon Apr 07 16:18:52 +0000 2025,0,,Jadi ada yang bikin animasi ala Ghibli pake bantuan AI kayak ChatGPT. Estetik sih tapi netizen banyak yang gak setuju. Katanya itu nginjek-injek proses dan nilai seni asli dari Ghibli #Ghibli #Ghiblistudio #ChatGPT #ghiblistyle #japanese #eijiyamamori #japan,1.91e+18,,cettajapanese,in,,0,1,0,https://x.com/undefined/status/1909279718958080210,1.71e+18,
1.91e+18,Mon Apr 07 16:18:51 +0000 2025,0,,Studio Ghibli tuh terkenal banget karena prosesnya yang manual dan penuh cinta. Tiap frame digambar tangan makanya feel-nya dalem banget! Tapi sekarang malah muncul ChatGPT Ghibli ?? #Ghibli #Ghiblistudio #ChatGPT #ghiblistyle #japanese #eijiyamamori #japan,1.91e+18,,cettajapanese,in,,0,1,0,https://x.com/undefined/status/1909279716374372701,1.71e+18,
1.91e+18,Mon Apr 07 16:18:51 +0000 2025,2,,Udah pada taukan kalo scene singkat ini dikerjain 1 tahun 3 bulan? #Ghibli #Ghiblistudio #ChatGPT #ghiblistyle #japanese #eijiyamamori #japan https://t.co/7Ec4QeyCCd,1.91e+18,https://pbs.twimg.com/ext_tw_video_thumb/1909277865105035264/pu/img/JQI9CxruriIgBYs9.jpg,,in,,0,1,0,https://x.com/undefined/status/1909279713501282789,1.71e+18,
1.91e+18,Sat Apr 05 15:46:01 +0000 2025,0,,Cara Ganti Foto Jadi Action Figure 3D yang Lucu Menggunakan ChatGPT https://t.co/c84bhvfxKp #ActionFigure #chatgpt #ghibli #FotoProfilBaru #mainan,1.91e+18,,,in,,0,0,0,https://x.com/undefined/status/1908546677176443042,9.71e+17,
1.91e+18,Sat Apr 05 04:07:26 +0000 2025,1,,Foto Bergaya Studio #Ghibli dengan #ChatGPT: Tren #Viral yang Memicu Perdebatan Hak Cipta selengkapnya &gt;&gt; https://t.co/orOQPnIbkG https://t.co/GrU7TXB6VD,1.91e+18,,,in,,0,0,0,https://x.com/undefined/status/1908370873612198280,9.24e+17,
1.91e+18,Fri Apr 04 08:24:24 +0000 2025,111,,Keren banget emang kemampuan #ChatGPT dalam mengolah gambar dengan gaya #Ghibli studio. Tapi kayaknya ada yang salah deh sama gambar yang ini. Wkwkwk https://t.co/fSW6ViTGRf,1.91e+18,https://pbs.twimg.com/ext_tw_video_thumb/1908073140514861056/pu/img/VSVAWSLePGcOaVWm.jpg,,in,,0,188,0,https://x.com/undefined/status/1908073154129617295,3024761466.0,
1.91e+18,Thu Apr 03 07:05:54 +0000 2025,0,,pengguna hanya dalam kurun waktu satu jam. Namun lonjakan pesat ini turut berdampak pada stabilitas sistem memicu sejumlah tantangan teknis. Dalam satu minggu terakhir ChatGPT mengalami beberapa gangguan operasional dan pemadaman kecil. #chatgpt #ghibli #AI #viral,1.91e+18,,podcast_tyler,in,,0,0,0,https://x.com/undefined/status/1907691007858323674,1.45e+18,
1.91e+18,Thu Apr 03 03:52:18 +0000 2025,1,,Ai makin powerful sebijaknya kita manusia dalam menggunakannya #ai #chatgpt #ghibli #anime #hayaomiyazaki #emje23 https://t.co/hc2NIKhbv3,1.91e+18,https://pbs.twimg.com/ext_tw_video_thumb/1907642235430244352/pu/img/HyO8Vn21G4EGun-r.jpg,,in,,0,0,0,https://x.com/undefined/status/1907642290241433740,2331500856.0,
1.91e+18,Tue Apr 01 18:09:46 +0000 2025,1,,Ok #ghiblistyle #Ghibli art style #ChatGPT #Grok Ghibli vs Manga style #India https://t.co/j8h0jntHTC,1.91e+18,https://pbs.twimg.com/media/Gnd_n0PXkAAuths.jpg,,in,,0,0,0,https://x.com/undefined/status/1907133300818288936,1.4e+18,
1.91e+18,Mon Mar 31 14:24:35 +0000 2025,1,,Lagi viral ya #Ghibli #GhibliTrend #ChatGPT #ai #fufufafaAibNasional https://t.co/or57jSHqSf,1.91e+18,https://pbs.twimg.com/media/GnYCfCpaYAAW1P6.jpg,,in,,0,0,0,https://x.com/undefined/status/1906714245477326933,239388854.0,
1.91e+18,Sun Mar 30 06:10:46 +0000 2025,0,,Mencoba Ai Ghibli ChatGPT... Riil keren banget cuuyy... Ckup detail hasilnya proses generate juga sat set #chatgpt #grok #ghibli #jakarta #lebaran #ai https://t.co/OnddoQRvi7,1.91e+18,https://pbs.twimg.com/media/GnRHrGCbAAApNr0.jpg,,in,,0,0,0,https://x.com/undefined/status/1906227582774976817,1.46e+18,
1.91e+18,Thu Mar 27 17:12:44 +0000 2025,1,,Anime bikinan Ghibli memang bagus banget tapi saya tipe fan yang menikmati sajian tersebut sebagai produk ekslusif mereka .. jadi saya tidak tertarik ikutan bikin ilustrasi AI bernuansa Ghibli seperti yang lagi heboh itu... #ChatGPT #anime #Ghibli,1.91e+18,,,in,,0,1,0,https://x.com/undefined/status/1905307007248466017,213675115.0,
1.93e+18,Fri May 30 18:49:50 +0000 2025,14,,Ini kenapa AI ala-ala Ghibli itu rame karena 'Ghibli fans' ini melihat seni dari sekedar visual yang cakep memang itu yang menjadi daya tarik anime Ghibli tapi seni lebih dari sekedar itu. Makanya AI ini rame karena dari kacamata normies gambarnya visually appealing.,1.93e+18,,,in,,0,1,1,https://x.com/undefined/status/1928524268523937983,1.28e+18,
1.93e+18,Fri May 30 16:34:09 +0000 2025,1,,@ZulfaHaajidah Masa dia ga lihat berita trend AI ghibli yg rame ituu sii?! Dikecam keras tapi manusia satu ini justru bertindak berbeda,1.93e+18,,ZulfaHaajidah,in,,0,0,0,https://x.com/undefined/status/1928490121445154819,1.79e+18,
1.93e+18,Fri May 30 16:29:43 +0000 2025,2,,ini AI meresahkan banget. Musik itu seni. Seni ga bisa disatukan sama AI. Ini orang mau bawa xodiac kemana si?! Ga lihat berita apa orang-orang sensitif bgt sama AI? Padahal berita tentang trend AI ghibli beberapa bulan yang lalu rame banget,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1928489005286359494,1.79e+18,
1.93e+18,Fri May 30 14:59:52 +0000 2025,0,,@zrein2356_ yg lebih parah lagi adalah ada yg pake AI ghibli terus jadiin pp ato apalah taunya ga nonton/ngikutin ghibli samsek wkwkwk bgst emg,1.93e+18,,zrein2356_,in,,0,1,0,https://x.com/undefined/status/1928466394330403167,1.01e+18,
1.93e+18,Fri May 30 14:00:08 +0000 2025,228,,cwe ghibli cwo ghibli Anime ghibli tu blabla Anime retro tu kyk blabla ga kyk anime skrg Wibu tu blablabla Semua kata nya bullshit asal ngomong sok elitis pdhl normies yg sok asyik mentalitas ikut an ada yg penyepong AI dan perusak fandom.,1.93e+18,,,in,,2,1,67,https://x.com/undefined/status/1928451362188050582,1.88e+18,
1.93e+18,Fri May 30 13:47:29 +0000 2025,8,,Lebih ngeselin lagi normies yg ngaku fans ghibli tapi make ai style ghibli hdh ingin berkata kasar,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1928448180053479848,1.31e+18,
1.93e+18,Fri May 30 13:35:30 +0000 2025,0,,Dah gitu ngomongin ghibli sambil pake ava ai ghibli,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1928445163099013617,1.58e+18,
1.93e+18,Fri May 30 13:20:32 +0000 2025,0,,aku bukan artist tapi muaaakk banget dan pengen ngeblok orang make ai ghibli. Kemaren pernah liat orang komen 'bukan salah ai dong kalo ai bisa ngalahin artist ya harusnya belajar lagi blablabla EH ANJENG ITU AI NYOLONG ART STYLE ORANG BANGSAAATTTT GAUSAH BANGGA BLOKK,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1928441397444776155,1.56e+18,
1.93e+18,Fri May 30 11:21:50 +0000 2025,1,,Keluarga gue terang-terangan nunjukin hasil ai Ghibli ke gue yg artist ini ajg,1.93e+18,,,in,,0,5,0,https://x.com/undefined/status/1928411525150069170,1.76e+18,
1.93e+18,Fri May 30 09:17:22 +0000 2025,0,,Lah anjir ape ni?? Gw yg waktu itu niat cuma nyoba AI yg bisa editin gambar jadi ghibli trus gw post di sosmed dan temen gw yg literaly emg suka gambar² gitu langsung marahin gw jir lah ini malah si jeki yg ngepost,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1928380202029035599,1.54e+18,
1.93e+18,Fri May 30 04:47:24 +0000 2025,34,,@izzuan_rahim @affasyrn ai tak create 'art' daripada otak dia. dia disuap berjuta art supaya dia boleh belajar pattern lukisan manusia pixel by pixel. tu yang dia tau ghibli art ni macam mana. sebab dia copy,1.93e+18,,izzuan_rahim,in,,0,1,5,https://x.com/undefined/status/1928312261463949699,1.17e+18,
1.93e+18,Fri May 30 01:33:40 +0000 2025,2,,@ZynnShah42698 @BlueEyesWhite9D @adam_amanullah @drzul_albakri &gt; nama ibrani &gt; ghibli AI profile pic detik menegakkan benang yang basah,1.93e+18,,ZynnShah42698,in,,0,1,0,https://x.com/undefined/status/1928263509630144893,1.71e+18,
1.93e+18,Thu May 29 08:35:27 +0000 2025,1,,Makanya agak kocak pas bilang mau educate padahal yg harusnya dieducate ya lu padeeee. Dikira AI fungsinya buat generate gambar ghibli doang kali ya,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1928007266915209329,7.33e+17,
1.93e+18,Thu May 29 03:56:37 +0000 2025,2,,Gw bilang mah tanpa dieducate jg vn udah educated koq masalah per-AI-an. Yg harusnya dieducate mah kita2 biar tau kalo AI tuh kagak cuman dipake buat generate gambar ghibli doang,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1927937096599179605,7.33e+17,
1.93e+18,Wed May 28 13:01:09 +0000 2025,0,,asw sejak kapan sih kata AI AI ini geser makna? perasaan sebutannya cocok kalo emang bisa bikin relu function di google colab ini semua dijadiin AI AI jirlah pake google veo 3 wah orang AI ubah gambar jadi ghibli wah orang AI FAAAAAAAAKKK,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1927711742710239468,1.69e+18,
1.93e+18,Wed May 28 12:49:53 +0000 2025,0,,Baru aja kelar ghibli ghiblian dah nongol veo 2 ma 3 serem bet sih perkembangan AI ini,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1927708907377406280,372154459.0,
1.93e+18,Wed May 28 08:02:37 +0000 2025,0,,Udah gw bilang kalo AI Ghibli dipake buat bikin H bapak ini pasti bakal marah besar,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1927636615083577559,1.08e+18,
1.93e+18,Wed May 28 04:58:12 +0000 2025,1,,kita situationship aja yak soalnya foto profil lu AI anime ghibli,1.93e+18,,,in,,0,1,0,https://x.com/undefined/status/1927590204279578874,1.11e+18,
1.93e+18,Wed May 28 03:30:41 +0000 2025,0,,helooo mas dengan ava ai ghibli coba cari footage blio MERANGKUL IBU IBU SAMBIL JOGET BARENG DENGAN EKSPRESI YANG BIKIN GW TRAUMA NGELIATNYA iuwww,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1927568179854807338,9.8e+17,
1.93e+18,Tue May 27 10:47:52 +0000 2025,0,,@TopGlobal2Vale kerjaannya ghibli ai,1.93e+18,,TopGlobal2Vale,in,,0,0,0,https://x.com/undefined/status/1927315812538319355,1.03e+18,
1.93e+18,Tue May 27 05:49:46 +0000 2025,0,,jujur nulis gini udh muak karena buka sosmed isinya banyak yg pake ini ghibli generated AI pokoknya jauh deh lu gausa jd temen gw yg masi pake ginian wkwkwkwkw gw akan jaga jarak ngapain temenan sm org yg gabisa menghargai karya,1.93e+18,,etherealbiased,in,,0,1,0,https://x.com/undefined/status/1927240796010430890,1070743712.0,
1.93e+18,Tue May 27 05:45:45 +0000 2025,0,,bener turn off bgt sama org mau siapapun itu yg pake AI generated ghibli klo ad duit mah bayar orang buat commis jgn pelit jd orang,1.93e+18,,etherealbiased,in,,0,1,0,https://x.com/undefined/status/1927239782439993572,1070743712.0,
1.93e+18,Mon May 26 17:57:35 +0000 2025,6,,Foto Profilenya AI Ghibli Generated... https://t.co/0I4UUhMqlw,1.93e+18,https://pbs.twimg.com/media/Gr5MSL4WEAAMUiD.jpg,,in,,0,0,1,https://x.com/undefined/status/1927061568933515720,1.59e+18,
1.93e+18,Mon May 26 12:45:19 +0000 2025,0,,@kimkimkere @gigihprytn penyefong ai ghibli,1.93e+18,,kimkimkere,in,,0,0,0,https://x.com/undefined/status/1926982982818038179,9.88e+17,
1.92e+18,Mon May 26 10:19:40 +0000 2025,0,,@woonhakir ketahuan pakai ai ghibli kita hajar ditempat. gitu kah konsepnya ahahaha,1.93e+18,,woonhakir,in,,0,1,0,https://x.com/undefined/status/1926946330397602152,1.12e+18,
1.93e+18,Mon May 26 04:13:19 +0000 2025,1,,MAMPUS MODEL GEN AI ART UDAH KENA OVERFITTING SEMUA KARENA GHIBLI AOWKAOAKOAK TERUS SIAPAPUN YANG PAKE WEBSITE INI TOLOL POKOKNYA NGAPAIN COBA? PAKE FILTER PHOTOSHOP ATAU FILTER KAMERA AJA UDAH BISA ITU NGILANGIN KUNING KUNING BEKAS OVERFIT AHAHAHAHAH,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1926854134994448502,1.53e+18,
1.93e+18,Mon May 26 02:23:45 +0000 2025,26,,Lepas ramai paksa AI buat Ghibli terus kuning member sampai hari ni.,1.93e+18,,,in,,0,1,0,https://x.com/undefined/status/1926826560163598567,1.25e+18,
1.93e+18,Sun May 25 16:59:32 +0000 2025,1,,Lol betul la semua ai skrg tint kuning mcm ni sbb ghibli trend tu lol,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1926684570373485054,223843922.0,
1.93e+18,Sat May 24 07:10:07 +0000 2025,1,,am i the only one yang belum ikutan trend AI dari jaman ghibli sampe duyung?,1.93e+18,,,in,,0,1,0,https://x.com/undefined/status/1926173852930842998,85000883.0,
1.93e+18,Sat May 24 05:53:29 +0000 2025,5,,Hahaha exactly. Post gue dicaci maki sama mereka. Sama seperti waktu kemarin seniman ngamuk2 AI bisa bikin foto Ghibli. Btw dulu gue punya perusahaan translation agency bangkrut gara2 semua klien gue sekarang pake AI untuk translate dokumen. Karena kualutasnya udah 90%,1.93e+18,,,in,,1,1,1,https://x.com/undefined/status/1926154566392827971,212827464.0,
1.93e+18,Fri May 23 23:44:28 +0000 2025,1,,DH ngapa pake AI art sih ish kaga mau w like pdhl gantengan foto rilnya ajaaa heleu ngapain pake ghibli AI jlek,1.93e+18,,,in,,1,0,0,https://x.com/undefined/status/1926061698521166063,100470233.0,
1.93e+18,Fri May 23 05:33:01 +0000 2025,0,,Twit nsjis dr pfp ghibli ai. Ew.,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925787029113070023,1.86e+18,
1.92e+18,Fri May 23 04:32:31 +0000 2025,0,,@txtdrimedia Berikan aku meme malas ada ai plis kakak aku ngedit foto keluarga pake ai yg ala2 ghibli gitu,1.93e+18,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1925771801109447082,1.32e+18,
1.93e+18,Fri May 23 03:44:12 +0000 2025,0,,@chairmanGLC Dia cuma tahu AI generate ghibli shit,1.93e+18,,chairmanGLC,in,,0,0,0,https://x.com/undefined/status/1925759642166067267,500819278.0,
1.93e+18,Fri May 23 03:11:24 +0000 2025,0,,Opini jelek udah ava pakek ai ghibli anjing,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925751387624763816,244376786.0,
1.93e+18,Fri May 23 00:39:28 +0000 2025,2,,@KemenperinRI Opini yg tidak aneh dari pengguna pp ai ghibli kalau ga tech bro ya ga punya kesadaran sosial sadarnya mereka tuh cuman kalau nanti dikasih miskin beneran.,1.93e+18,,KemenperinRI,in,,0,0,0,https://x.com/undefined/status/1925713153284866494,1.25e+18,
1.93e+18,Fri May 23 00:29:51 +0000 2025,0,,apa yg lu harapkan dari user ava AI ghibli?,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925710731976007698,1.6e+18,
1.93e+18,Thu May 22 16:57:53 +0000 2025,0,,Pfp ghibli gen AI auto invalid opininya. Klo gk nanya ada loket trus nyari kerjaan gmn? Minta dicariin jokowi?,1.93e+18,,,in,,0,1,0,https://x.com/undefined/status/1925596991750644063,3218927936.0,
1.93e+18,Thu May 22 16:21:48 +0000 2025,0,,AH BGST KOK ADA PAKAI AI GHIBLI ITU ORG TUAAAA,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925587912827314435,1.37e+18,
1.93e+18,Thu May 22 15:56:48 +0000 2025,0,,@onnygiri iyalagi baru ngeh kalo AI ghibli kukira tadi animasi biasa aja wkwkwk,1.93e+18,,onnygiri,in,,0,0,0,https://x.com/undefined/status/1925581621404762504,1944874134.0,
1.93e+18,Thu May 22 12:41:59 +0000 2025,0,,another opini aneh dari org yg pfp nya ai ghibli herannya dapet ribuan likes lagi,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925532593581432906,1.3e+18,
1.93e+18,Thu May 22 12:26:26 +0000 2025,0,,ava ai ghibli mau kasih pendapat gaeees,1.93e+18,,,in,,0,1,0,https://x.com/undefined/status/1925528678525805065,1.28e+18,
1.93e+18,Thu May 22 11:09:31 +0000 2025,0,,pfp nya pake AI ghibli oalah pantesan moment.,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925509321452134619,1.28e+18,
1.93e+18,Thu May 22 07:34:50 +0000 2025,0,,Semua opini dari orang yg pake pfp ghibli hasil ai adalah invalid,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925455294316118398,1.48e+18,
1.93e+18,Thu May 22 04:43:12 +0000 2025,0,,@m3galod0ng . Soal twit aslinya ini aku ga pernah mikir orang yg nanya kak ada loker = ngemis tapi ya liat itu avatar kemungkinan AI ghibli jadi ya ra tak gagas wkwk,1.93e+18,,ASHESIGIL,in,,0,1,0,https://x.com/undefined/status/1925412103667732775,9.35e+17,
1.93e+18,Thu May 22 02:47:19 +0000 2025,0,,87. GR Yaris FD Japan dari Evangelion Racing terinspirasi dari Eva 3 (ketahuan bgt karbitnya jir padahal udah keliatan bgt dari tulisan canardnya) 88. Ngasih ucapan Idul Fitri pake gambar ai style ghibli cik https://t.co/67YmclWgfO,1.93e+18,https://pbs.twimg.com/media/GrhVk7KawAAe_cN.jpg,SillyActions,in,,0,1,1,https://x.com/undefined/status/1925382939640238185,1.66e+18,
1.93e+18,Thu May 22 02:35:42 +0000 2025,1,,Maaf opini orang yang pake pfp ghibli AI aint important,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925380016751484984,55787366.0,
1.93e+18,Thu May 22 02:09:12 +0000 2025,0,,well ava model ghibli hasil AI jd tau lah pola pikirnya. ini beneran topik yang sensitif sih jujur apalagi dibawa ke X karena kita tau pemerintah yang salah tp ttp yg dikatain pengemis cm perkara nanya loker kayak serba salah aja pdhl nyari kerja pun ga segampang itu.,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925373346075881722,1.34e+18,
1.93e+18,Thu May 22 00:58:16 +0000 2025,0,,@LordEn0 gausah diladenin pp nya ai ghibli,1.93e+18,,LordEn0,in,,0,0,0,https://x.com/undefined/status/1925355497806602636,9.97e+17,
1.93e+18,Wed May 21 23:25:36 +0000 2025,0,,@LordEn0 Diemin dah orang kek gini avanya aja pake ghibli AI,1.93e+18,,LordEn0,in,,0,0,0,https://x.com/undefined/status/1925332177157521441,1.69e+18,
1.93e+18,Wed May 21 10:32:52 +0000 2025,0,,emang ai ai chibi ghibli dll itu meresahkan banget,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925137712237125765,1.54e+18,
1.93e+18,Wed May 21 06:22:08 +0000 2025,0,,ini akun infocmhi tiap post IG banyak bgt yg pake foto ghibli AI atau hasil dari prompt gpt. media informasi ko ga ngehargain artist sih tim desainnya gamau ribet kaliya ‍️,1.93e+18,,,in,,0,0,0,https://x.com/undefined/status/1925074611521392749,1.05e+18,
1.93e+18,Wed May 21 05:08:38 +0000 2025,24,,@BudiBukanIntel Yak exhibit opini wadidaw yg kesekian kali dari pengguna pp ai ghibli,1.93e+18,,BudiBukanIntel,in,,0,0,1,https://x.com/undefined/status/1925056117476147607,1.25e+18,
1.93e+18,Wed May 21 03:32:21 +0000 2025,0,,Itu lah cukup lucu bagi saya jika anak RP membahas masalah pencurian karya sejujurnya saya juga termasuk yang menentang AI di RL.. bahkan foto ghibli yang sempat ramai saya tidak iseng sama sekali untuk ikutan,1.93e+18,,,in,,1,1,0,https://x.com/undefined/status/1925031886780567991,1.56e+18,
1.93e+18,Wed May 21 02:42:54 +0000 2025,2,,#.lone LU TAU GA HAYAO MIYAZAKI MASTERMINDNYA GHIBLI KASIH HARSH COMMENT SOAL AI DI RANAH SENI. PLEASE SPARE SOME TIME TO STUDY FOLKS.,1.93e+18,,,in,,0,1,9,https://x.com/undefined/status/1925019441122927009,1.25e+18,
1.92e+18,Wed May 21 00:47:59 +0000 2025,0,,nahh aku coba pake gambar ituu.. pas ada AI ghibli lagi ngebooming gw kek kesel ya sampe bikin2 meme itu dan... RAME,1.92e+18,,bubblesbombie,in,,0,1,0,https://x.com/undefined/status/1924990521069731885,1.71e+18,
1.92e+18,Tue May 20 23:20:50 +0000 2025,104,,AI tidak lagi sekadar bisa bikin foto jadi gambar Ghibli Hari ini AI Veo3 dirilis oleh Google Deepmind bisa bikin video realistik dengan efek suara dan dialog sekaligus thread The sound of physics #Veo3 by @inbar_mosseri https://t.co/yfZHicsdX5,1.92e+18,https://pbs.twimg.com/amplify_video_thumb/1924950076507492352/img/Wj6pF-bkwu4X3Oc8.jpg,,in,,3,8,20,https://x.com/undefined/status/1924968590002028962,35167068.0,
1.92e+18,Tue May 20 17:51:46 +0000 2025,0,,muak bgt liat bayu dengan segala macam foto AI Ghibli nyaaaaq,1.92e+18,,,in,,0,0,0,https://x.com/undefined/status/1924885775667331241,1448107285.0,
1.92e+18,Tue May 20 17:38:37 +0000 2025,0,,Coba pakai chatgpt. Terus dibuat rinci ya narasi cerita nya biar gambar nya sesuai gree Aku terakhir pakai AI iseng edit foto pakai tema ghibli. Fomo juga ya wkwk hasilnya bagus. Cuma mesti detail instruksi nya @Greesel_JKT48 #GreeThings,1.92e+18,,,in,,0,0,0,https://x.com/undefined/status/1924882469339431178,1.67e+18,
1.92e+18,Tue May 20 13:20:48 +0000 2025,0,,Jujur pengen komplain soal Ai yang bisa bikin gambar ntah ala Ghibli Pixar dsb,1.92e+18,,,in,,0,0,0,https://x.com/undefined/status/1924817586061246946,1.84e+18,
1.92e+18,Tue May 20 04:38:26 +0000 2025,0,,@benabdlwaheed @iyoreum tolol banget diem aja udah malu in pp ai ghibli lagi emang kontol,1.92e+18,,benabdlwaheed,in,,0,0,0,https://x.com/undefined/status/1924686128550183347,1.82e+18,
1.92e+18,Tue May 20 01:36:46 +0000 2025,1,,also pro AI (seingetku pernah share dia bikin AI ghibli),1.92e+18,,,in,,0,2,0,https://x.com/undefined/status/1924640411815129218,1.62e+18,
1.92e+18,Mon May 19 22:54:04 +0000 2025,14,,@sndvllh Temenku bukan votersnya tp suka bgt apa² AI bahkan ngeduitin gambar AI yg ala² ghibli itu. pas diledek dibilang kaya fufufafa karna dikit² AI blionya ga terima,1.92e+18,,sndvllh,in,,1,1,1,https://x.com/undefined/status/1924599463710216372,1.18e+18,
1.92e+18,Mon May 19 16:00:05 +0000 2025,0,,Salah satu yang membuat terhibur di usia ini adalah kiriman foto keluarga versi AI ghibli dari adik. W gak ikut2an tren chatgpt AIGhibli krn termasuk yg opposed but let me keep that picture from adik for my motivation: terlihat lebih muda dari usia yg sebenarnya. Si paling bocil https://t.co/rHWGTnHzR1,1.92e+18,https://pbs.twimg.com/media/GrUuQH4aIAAm_7j.jpg,ulfahhhhhhhh,in,,0,1,0,https://x.com/undefined/status/1924495284190744914,8.71e+17,
1.92e+18,Mon May 19 15:37:07 +0000 2025,3,,ewh mutual ig ku open req edit foto ghibli pake Ai,1.92e+18,,,in,,0,2,0,https://x.com/undefined/status/1924489505069027680,1.65e+18,
1.92e+18,Mon May 19 13:52:28 +0000 2025,1,,@baseconvo ya ga gimana gimana. imo dia ga salah dia pake ai dengan seharusnya kan? kalo ai buat ilustrasi beda cerita apalagi kalo ai nya sampe plagiat style gambar orng lain kaya kasus ghibli kmrin. hadeh,1.92e+18,,baseconvo,in,,0,0,0,https://x.com/undefined/status/1924463166341398799,1.48e+18,
1.92e+18,Mon May 19 11:15:13 +0000 2025,0,,@badtzmaroon @orydoras IYA COOOKK gw tiap nemu ghibli ai: https://t.co/xq7IWkkdCr,1.92e+18,https://pbs.twimg.com/tweet_video_thumb/GrTtDjqW8AEnNn5.jpg,badtzmaroon,in,,0,1,0,https://x.com/undefined/status/1924423595956326815,1.62e+18,
1.92e+18,Mon May 19 09:00:07 +0000 2025,2,,Bener anjir... peta prediksi kerusakan akibat bencana juga pake ai nder AI kalo dipake dengan baik dan benar ya hasilnya bagus kalo cuma buat bikin muka u jd ghibli baru masuk neraka /j,1.92e+18,,,in,,0,0,0,https://x.com/undefined/status/1924389595283918891,9.7e+17,
1.92e+18,Mon May 19 01:48:27 +0000 2025,0,,Ga tega ngejual keyring yg fotonya pake ai ghibli,1.92e+18,,,in,,0,0,0,https://x.com/undefined/status/1924280962776772836,1.69e+18,
1.92e+18,Sun May 18 19:46:09 +0000 2025,2,,@xqdU_Ubpx kayanya kebanyakan haters tuh suka pake AI ghibli deh makanya gitu.,1.92e+18,,xqdU_Ubpx,in,,0,0,0,https://x.com/undefined/status/1924189787084456089,1.12e+18,
1.92e+18,Sun May 18 14:39:11 +0000 2025,0,,that s a wrap. jika merasa thread ini membantu: 1. membantu apaan? orang iseng2 pake AI doang trus mau pamer. 2. ada yg beneran bikin masakan2 film Ghibli IRL. cekidot: https://t.co/W6p0dzehhG ️ https://t.co/Rr5ujGkTVw,1.92e+18,https://pbs.twimg.com/media/GrPSJYrW0AAw8Ar.jpg,anzarra,in,,0,0,0,https://x.com/undefined/status/1924112537450094982,58149968.0,
